activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value
25174502,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL218650,DELAMANID,CHEMBL218650,,3941591,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174503,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1201304,INDOCYANINE GREEN ACID FORM,CHEMBL1201304,4.68,3941357,=,1,1,=,,AC50,nM,21000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,21.0
25174504,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL3137309,VENETOCLAX,CHEMBL3137309,,3941640,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174505,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)(C(=O)c1cccnc1)c1cccnc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL934,METYRAPONE,CHEMBL934,,3940699,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174506,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,,,CHEMBL5291721,Nat Commun,2023,CHEMBL19449,IBUDILAST,CHEMBL19449,,3940489,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174507,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1086,DIBUCAINE,CHEMBL1086,,3940208,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174508,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,,,CHEMBL5291721,Nat Commun,2023,CHEMBL3544914,TEZACAFTOR,CHEMBL3544914,,3941662,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174510,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1220,TINIDAZOLE,CHEMBL1220,,3941181,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174511,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL303933,PIPERAQUINE,CHEMBL303933,,3941485,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174512,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,,,CHEMBL5291721,Nat Commun,2023,CHEMBL285674,ESTAZOLAM,CHEMBL285674,,3940309,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174513,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL104,CLOTRIMAZOLE,CHEMBL104,,3940140,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174514,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1753,CLINDAMYCIN,CHEMBL1753,,3940120,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174515,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1017,TELMISARTAN,CHEMBL1017,,3941137,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174516,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1200692,OLMESARTAN MEDOXOMIL,CHEMBL1200692,,3940814,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174517,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1496,ROSUVASTATIN,CHEMBL1496,,3941046,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174518,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,,,CHEMBL5291721,Nat Commun,2023,CHEMBL2104585,ECABET,CHEMBL2104585,,3940272,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174519,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1096,AMLEXANOX,CHEMBL1096,4.82,3939838,=,1,1,=,,AC50,nM,15000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,15.0
25174520,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1487,ATORVASTATIN,CHEMBL1487,,3939875,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174521,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL3301800,CEFPROZIL,CHEMBL3301800,4.86,3940037,=,1,1,=,,AC50,nM,13740.1,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,13.7401
25174522,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1316,CARPROFEN,CHEMBL1316,,3940008,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174523,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL571,KETOPROFEN,CHEMBL571,7.47,3940544,=,1,1,=,,AC50,nM,34.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,0.034
25174524,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL956,SUPROFEN,CHEMBL956,6.55,3941119,=,1,1,=,,AC50,nM,284.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,0.284
25174525,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL15870,INDOPROFEN,CHEMBL15870,7.16,3940509,=,1,1,=,,AC50,nM,69.4,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,0.0694
25174526,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL188952,PIRPROFEN,CHEMBL188952,,3940931,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174527,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL365795,TIAPROFENIC ACID,CHEMBL365795,6.44,3941174,=,1,1,=,,AC50,nM,365.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,0.365
25174528,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL563,FLURBIPROFEN,CHEMBL563,4.96,3940396,=,1,1,=,,AC50,nM,10999.9,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.9999
25174529,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL19299,LOXOPROFEN,CHEMBL19299,,3940601,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174530,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1765291,ZALTOPROFEN,CHEMBL1765291,,3941294,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174531,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1159650,CLOBETASOL PROPIONATE,CHEMBL1159650,,3941533,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174532,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1473,FLUTICASONE PROPIONATE,CHEMBL1473,,3940400,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174533,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1213351,PROPOXYPHENE,CHEMBL1213351,,3940201,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174534,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1516469,LEVOCARNITINE PROPIONATE,CHEMBL1516469,,3941438,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174535,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,CHEMBL1200500,,3939896,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174536,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1200384,BETAMETHASONE DIPROPIONATE,CHEMBL1200384,,3939927,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174537,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,CHEMBL1200989,,3941539,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174538,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1170,TESTOSTERONE PROPIONATE,CHEMBL1170,,3941459,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174539,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1483,ALBENDAZOLE,CHEMBL1483,,3939796,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174540,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1265,ADAPALENE,CHEMBL1265,,3939784,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174541,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL712,ANISINDIONE,CHEMBL712,4.89,3939860,=,1,1,=,,AC50,nM,12999.9,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,12.9999
25174542,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL832,SULFINPYRAZONE,CHEMBL832,,3941107,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174543,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1237021,LURASIDONE,CHEMBL1237021,,3941470,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174544,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL760,ANAGRELIDE,CHEMBL760,,3939854,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174545,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL523,NORDAZEPAM,CHEMBL523,,3940189,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174546,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,,,CHEMBL5291721,Nat Commun,2023,CHEMBL970,HALAZEPAM,CHEMBL970,,3940458,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174547,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL277062,BROMAZEPAM,CHEMBL277062,,3939952,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174548,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL223228,EFAVIRENZ,CHEMBL223228,,3940277,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174549,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL568,OXAZEPAM,CHEMBL568,,3940830,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174550,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL580,LORAZEPAM,CHEMBL580,,3940594,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174551,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1200617,RIMEXOLONE,CHEMBL1200617,,3941032,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174552,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CC(C)(O)C(Cl)(Cl)Cl,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1439973,CHLOROBUTANOL,CHEMBL1439973,,3941332,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174553,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,CHEMBL1078261,PROPIVERINE,CHEMBL1078261,,3940978,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174554,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCO[C@H]1[C@@H]([C@@H](COCc2ccc(Cl)cc2)OCc2ccc(Cl)cc2)OC(OCC)[C@@H]1O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL3989839,CLOBENOSIDE,CHEMBL3989839,,3940124,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
25174555,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL283754,CINALUKAST,CHEMBL283754,,3940100,>,1,1,>,,AC50,nM,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,30.0
25174556,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL548,DINOPROSTONE,CHEMBL548,4.82,3940231,=,1,1,=,,AC50,nM,15000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,15.0
25174557,CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,,,CHEMBL5291721,Nat Commun,2023,CHEMBL495,ALPROSTADIL,CHEMBL495,,3939813,>,1,1,>,,AC50,nM,10000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116,AC50,uM,UO_0000065,10.0
