action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,514837,[],CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccccc1Cc1ccc2c(c1CCC(=O)O)CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,,CHEMBL28978,,CHEMBL28978,7.77,0,http://www.openphacts.org/units/Nanomolar,43499,=,1,1,=,,IC50,nM,,17.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.017
,,514953,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)CCCOc1cc(-c2ccccc2)nc2cccc(CC)c12,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL316657,,CHEMBL316657,5.81,0,http://www.openphacts.org/units/Nanomolar,176497,=,1,1,=,,IC50,nM,,1540.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.54
,,514954,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CN1c2ccccc2C(=O)CC1c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL321047,,CHEMBL321047,,0,http://www.openphacts.org/units/Nanomolar,176508,=,1,1,=,,IC50,nM,,218300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,218.3
,,516077,[],CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccccc1Cc1cc(CCC(=O)O)c2c(c1)CC(NS(=O)(=O)c1ccc(Cl)cc1)CC2,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,,CHEMBL281036,,CHEMBL281036,8.1,0,http://www.openphacts.org/units/Nanomolar,43497,=,1,1,=,,IC50,nM,,8.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.008
,,516132,[],CHEMBL878324,Leukotriene synthesis inhibition activity in the Human PMN assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CSC(CCCc1ccc(Cl)cc1)c1ccc(OCc2ccc3ccccc3n2)cc1,,,CHEMBL1126364,Bioorg Med Chem Lett,1992,,CHEMBL32842,,CHEMBL32842,7.7,0,http://www.openphacts.org/units/Nanomolar,45176,=,1,1,=,,IC50,nM,,20.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,20.0
,,517340,[],CHEMBL699745,Concentration required to inhibit collagen-induced platelet aggregation in human platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C(=O)/C=C/c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1,,,CHEMBL1151587,Bioorg Med Chem Lett,1997,,CHEMBL63143,,CHEMBL63143,5.46,0,http://www.openphacts.org/units/Nanomolar,114523,=,1,1,=,,IC50,nM,,3500.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,3.5
,,517480,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CCOc1cc(-c2ccccc2)nc2cc(CC)ccc12,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL329347,,CHEMBL329347,5.4,0,http://www.openphacts.org/units/Nanomolar,176498,=,1,1,=,,IC50,nM,,3970.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,3.97
,,517573,[],CHEMBL842941,Inhibition of TPA-stimulated 47-kDa protein phosphorylation in platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1cc(C2=C(c3c4n(c5ccccc35)CCC(CN)C4)C(=O)NC2=O)c2ccccc21,,,CHEMBL1126671,J Med Chem,1993,,CHEMBL421565,,CHEMBL421565,6.34,0,http://www.openphacts.org/units/Nanomolar,182425,=,1,1,=,,IC50,nM,,460.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.46
,,517666,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1ccc(-c2csc(-c3cccnc3)n2)cc1,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL331812,,CHEMBL331812,5.52,0,http://www.openphacts.org/units/Nanomolar,226461,=,1,1,=,,IC50,nM,,3000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,3.0
,,517667,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.O=C1CCc2cc(-c3csc(-c4cccnc4)n3)ccc2N1,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL553326,,CHEMBL1194808,6.0,0,http://www.openphacts.org/units/Nanomolar,226503,=,1,1,=,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.0
,,517669,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOc1ccc(-c2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1OCC,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL120374,,CHEMBL120374,7.1,0,http://www.openphacts.org/units/Nanomolar,226481,=,1,1,=,,IC50,nM,,80.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.08
,,517684,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOc1ccc(-c2nc(-c3ccc(C(=O)O)o3)cs2)cc1OCC,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL119979,,CHEMBL119979,7.7,0,http://www.openphacts.org/units/Nanomolar,226489,=,1,1,=,,IC50,nM,,20.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.02
,,519900,[],CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1cc(Cc2ccc(-c3ccccc3)cc2)cc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,,CHEMBL418394,,CHEMBL418394,7.31,0,http://www.openphacts.org/units/Nanomolar,43490,=,1,1,=,,IC50,nM,,49.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.049
,,520176,[],CHEMBL759889,Compound was tested for its inhibitory activity against platelet aggregation induced by collagen in human platelet-rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N#Cc1c(-c2ccccc2)no[n+]1[O-],,,CHEMBL1127832,J Med Chem,1994,,CHEMBL336467,FUROXAN,CHEMBL336467,6.7,0,http://www.openphacts.org/units/Nanomolar,265981,=,1,1,=,,IC50,nM,,199.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,M,UO_0000065,,1.99e-07
,,520246,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C1CCc2cc(-c3csc(-c4ccccc4)n3)ccc2N1,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL118320,,CHEMBL118320,,0,http://www.openphacts.org/units/Nanomolar,226463,>,1,1,>,,IC50,nM,,10000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,10.0
,,520247,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(-c2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)ccc1SC,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL119944,,CHEMBL119944,6.4,0,http://www.openphacts.org/units/Nanomolar,226469,=,1,1,=,,IC50,nM,,400.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.4
,,521199,[],CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc2c(c(CCC(=O)O)c1C)CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,,CHEMBL28014,,CHEMBL28014,5.77,0,http://www.openphacts.org/units/Nanomolar,43494,=,1,1,=,,IC50,nM,,1700.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.7
,,521420,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1cccc2c1C(OCC(=O)NC)CC(c1ccccc1)=N2,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL96449,,CHEMBL96449,5.73,0,http://www.openphacts.org/units/Nanomolar,176507,=,1,1,=,,IC50,nM,,1880.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.88
,,521421,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CCNC(=O)COC1CC(c2ccccc2)=Nc2cccc(CC)c21,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL330375,,CHEMBL330375,6.22,0,http://www.openphacts.org/units/Nanomolar,176506,=,1,1,=,,IC50,nM,,600.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.6
,,521597,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C(=O)c2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1OC,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL118850,,CHEMBL118850,6.0,0,http://www.openphacts.org/units/Nanomolar,226477,=,1,1,=,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.0
,,521598,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(-c2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)c(OC)c1.Cl,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL543173,,CHEMBL1191997,5.52,0,http://www.openphacts.org/units/Nanomolar,226483,=,1,1,=,,IC50,nM,,3000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,3.0
,,522603,[],CHEMBL699166,"Tested for concentration required for antagonism of U-46,619-Induced Human Platelet Aggregation",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCC/C=C\C[C@H]1CCC[C@H]1NS(=O)(=O)c1ccccc1,,,CHEMBL1125980,Bioorg Med Chem Lett,1991,,CHEMBL50507,,CHEMBL50507,6.6,0,http://www.openphacts.org/units/Nanomolar,84484,=,1,1,=,,IC50,nM,,250.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,250.0
,,522648,[],CHEMBL699745,Concentration required to inhibit collagen-induced platelet aggregation in human platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(/C=C/c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,,,CHEMBL1151587,Bioorg Med Chem Lett,1997,,CHEMBL67254,,CHEMBL67254,6.58,0,http://www.openphacts.org/units/Nanomolar,114528,=,1,1,=,,IC50,nM,,260.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.26
,,522731,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)COc1cc(-c2ccccc2)nc2cccc(CC)c12,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL95158,,CHEMBL95158,6.11,0,http://www.openphacts.org/units/Nanomolar,176494,=,1,1,=,,IC50,nM,,780.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.78
,,523875,[],CHEMBL699745,Concentration required to inhibit collagen-induced platelet aggregation in human platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(/C=C/C(O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1,,,CHEMBL1151587,Bioorg Med Chem Lett,1997,,CHEMBL293233,,CHEMBL293233,5.12,0,http://www.openphacts.org/units/Nanomolar,114522,=,1,1,=,,IC50,nM,,7600.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,7.6
,,523882,[],CHEMBL878324,Leukotriene synthesis inhibition activity in the Human PMN assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,,,CHEMBL1126364,Bioorg Med Chem Lett,1992,,CHEMBL31540,,CHEMBL31540,8.52,0,http://www.openphacts.org/units/Nanomolar,45171,=,1,1,=,,IC50,nM,,3.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,3.0
,,523989,[],CHEMBL756776,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cc(-c2ccccc2)nc2ccccc12,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL328931,,CHEMBL328931,4.45,0,http://www.openphacts.org/units/Nanomolar,176493,=,1,1,=,,IC50,nM,,35600.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,35.6
,,523990,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CCOc1cc(-c2ccccc2)nc2ccccc12,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL15527,,CHEMBL15527,5.7,0,http://www.openphacts.org/units/Nanomolar,176501,=,1,1,=,,IC50,nM,,2010.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,2.01
,,525296,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(-c2ccccc2)nc2ccccc12,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL279335,,CHEMBL279335,5.67,0,http://www.openphacts.org/units/Nanomolar,176502,=,1,1,=,,IC50,nM,,2130.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,2.13
,,525479,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOc1ccc(-c2nc(-c3ccc(C(=O)O)s3)cs2)cc1OCC,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL122304,,CHEMBL122304,7.1,0,http://www.openphacts.org/units/Nanomolar,226488,=,1,1,=,,IC50,nM,,80.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.08
,,526366,[],CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1cc(Cc2ccc(F)cc2)cc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,,CHEMBL281545,,CHEMBL281545,7.96,0,http://www.openphacts.org/units/Nanomolar,43489,=,1,1,=,,IC50,nM,,11.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.011
,,526430,[],CHEMBL699745,Concentration required to inhibit collagen-induced platelet aggregation in human platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(/C=C/C(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1,,,CHEMBL1151587,Bioorg Med Chem Lett,1997,,CHEMBL63360,,CHEMBL63360,6.68,0,http://www.openphacts.org/units/Nanomolar,114519,=,1,1,=,,IC50,nM,,210.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.21
,,527833,[],CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1c(CO)ccc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,,CHEMBL29375,,CHEMBL29375,5.96,0,http://www.openphacts.org/units/Nanomolar,43485,=,1,1,=,,IC50,nM,,1100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.1
,,527836,[],CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc(CCC(=O)O)c2c(c1)CC(NS(=O)(=O)c1ccc(Cl)cc1)CC2,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,,CHEMBL28704,,CHEMBL28704,6.55,0,http://www.openphacts.org/units/Nanomolar,43488,=,1,1,=,,IC50,nM,,280.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.28
,,527876,[],CHEMBL699745,Concentration required to inhibit collagen-induced platelet aggregation in human platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(CNC(=O)c1ccc(C(=N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1,,,CHEMBL1151587,Bioorg Med Chem Lett,1997,,CHEMBL68074,,CHEMBL68074,6.24,0,http://www.openphacts.org/units/Nanomolar,114526,=,1,1,=,,IC50,nM,,570.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.57
,,528415,[],CHEMBL769662,In vitro inhibition of cytokine IL-2 release by human polymorphonuclear cells,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc(F)ccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1,,,CHEMBL1145938,J Med Chem,2003,,CHEMBL152208,,CHEMBL152208,,0,http://www.openphacts.org/units/Nanomolar,299676,>,1,1,>,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1000.0
,,529424,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CCOc1cc(-c2ccccc2)nc2cccc(CC)c12,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL96056,,CHEMBL96056,6.85,0,http://www.openphacts.org/units/Nanomolar,176495,=,1,1,=,,IC50,nM,,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.14
,,529443,[],CHEMBL710471,Cytotoxicity of compound was determined against Lo Vo colon cancer cells,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)[C@@H]1O[C@@H](Oc2ccc(COC(=O)N(CCCl)CCCl)cc2[N+](=O)[O-])[C@@H](O)[C@@H](O)[C@@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1133274,Bioorg Med Chem Lett,2000,,CHEMBL2303844,,CHEMBL2303844,,0,http://www.openphacts.org/units/Nanomolar,90213,>>,1,1,>>,,IC50,nM,,400000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,400.0
,,529653,[],CHEMBL702585,In vitro inhibitory activity against superoxide production from human neutrophils stimulated with f-MLP,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(Cc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1OC.Cl,,,CHEMBL1128742,J Med Chem,1995,,CHEMBL543645,,CHEMBL1192415,5.0,0,http://www.openphacts.org/units/Nanomolar,226465,=,1,1,=,,IC50,nM,,10000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,10.0
,,529866,[],CHEMBL769662,In vitro inhibition of cytokine IL-2 release by human polymorphonuclear cells,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccccc1C(=O)c1ccc(Nc2ccc(Br)cc2N)cc1Cl,,,CHEMBL1145938,J Med Chem,2003,,CHEMBL347496,,CHEMBL347496,,0,http://www.openphacts.org/units/Nanomolar,299665,>,1,1,>,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1000.0
,,532083,[],CHEMBL761741,In vitro inhibitory activity on platelet aggregation induced by arachidonic acid (AA),F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1cccc2c1C(=O)CC(c1ccccc1)N2C,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL93842,,CHEMBL93842,4.52,0,http://www.openphacts.org/units/Nanomolar,176499,=,1,1,=,,IC50,nM,,30040.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,30.04
,,532197,[],CHEMBL842940,Inhibition of TPA-stimulated 47-kDa protein phosphorylation in platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CC1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1.Cl,,,CHEMBL1126671,J Med Chem,1993,,CHEMBL1202927,,CHEMBL95925,6.02,0,http://www.openphacts.org/units/Nanomolar,182429,=,1,1,=,,IC50,nM,,950.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.95
,,532518,[],CHEMBL769662,In vitro inhibition of cytokine IL-2 release by human polymorphonuclear cells,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccncc2)cc1,,,CHEMBL1145938,J Med Chem,2003,,CHEMBL279416,VK-19911,CHEMBL279416,,0,http://www.openphacts.org/units/Nanomolar,299672,>,1,1,>,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1000.0
,,533192,[],CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",F,,,BAO_0000190,BAO_0000218,organism-based format,N#Cc1cccc(Cc2cc(CCC(=O)O)c3c(c2)CC(NS(=O)(=O)c2ccc(Cl)cc2)CC3)c1,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,,CHEMBL280602,,CHEMBL280602,7.44,0,http://www.openphacts.org/units/Nanomolar,43495,=,1,1,=,,IC50,nM,,36.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.036
,,533423,[],CHEMBL760777,Potent antiplatelet activity was evaluated,F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1cccc2nc(-c3ccccc3)cc(O)c12,,,CHEMBL1134765,Bioorg Med Chem Lett,2001,,CHEMBL318774,,CHEMBL318774,6.82,0,http://www.openphacts.org/units/Nanomolar,176503,=,1,1,=,,IC50,nM,,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.15
,,534639,[],CHEMBL878324,Leukotriene synthesis inhibition activity in the Human PMN assay,F,,,BAO_0000190,BAO_0000218,organism-based format,c1ccc(COCC(OCc2ccccc2)c2ccc(OCc3ccc4ccccc4n3)cc2)cc1,,,CHEMBL1126364,Bioorg Med Chem Lett,1992,,CHEMBL284066,,CHEMBL284066,7.52,0,http://www.openphacts.org/units/Nanomolar,45174,=,1,1,=,,IC50,nM,,30.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,30.0
,,535191,[],CHEMBL769662,In vitro inhibition of cytokine IL-2 release by human polymorphonuclear cells,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccccc1C(=O)c1ccc(Nc2ccccc2N)cc1Cl,,,CHEMBL1145938,J Med Chem,2003,,CHEMBL152767,,CHEMBL152767,,0,http://www.openphacts.org/units/Nanomolar,299659,>,1,1,>,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1000.0
,,535900,[],CHEMBL696393,The compound was tested for inhibition of human platelet aggregation induced by ADP,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,,,CHEMBL1127169,Bioorg Med Chem Lett,1993,,CHEMBL495,ALPROSTADIL,CHEMBL495,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,176961,=,1,1,=,,IC50,ug.mL-1,,0.0136,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,ng ml-1,UO_0000274,,13.6
,,535947,[],CHEMBL699745,Concentration required to inhibit collagen-induced platelet aggregation in human platelet rich plasma (PRP),F,,,BAO_0000190,BAO_0000218,organism-based format,COC(/C=C/c1ccc(C(=N)N)cc1)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,,,CHEMBL1151587,Bioorg Med Chem Lett,1997,,CHEMBL431177,,CHEMBL431177,6.6,0,http://www.openphacts.org/units/Nanomolar,114517,=,1,1,=,,IC50,nM,,250.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.25
,,535950,[],CHEMBL878324,Leukotriene synthesis inhibition activity in the Human PMN assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,,,CHEMBL1126364,Bioorg Med Chem Lett,1992,,CHEMBL16596,QUIFLAPON,CHEMBL16596,8.52,0,http://www.openphacts.org/units/Nanomolar,45168,=,1,1,=,,IC50,nM,,3.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,3.0
,,535953,[],CHEMBL878324,Leukotriene synthesis inhibition activity in the Human PMN assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2c(c1)c(C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,,,CHEMBL1126364,Bioorg Med Chem Lett,1992,,CHEMBL31896,,CHEMBL31896,6.06,0,http://www.openphacts.org/units/Nanomolar,45172,=,1,1,=,,IC50,nM,,870.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,870.0
