index,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
3331,,,684865,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1cc2c(cc1Sc1ccncc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7517,,CHEMBL7517,5.58,0,http://www.openphacts.org/units/Nanomolar,2347,=,1,1,=,,IC50,nM,,2600.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,2600.0
3332,,,684906,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,OCCc1ccc(OCCCc2cc3c(cc2O)CCO3)cc1,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7103,,CHEMBL7103,6.47,0,http://www.openphacts.org/units/Nanomolar,2364,=,1,1,=,,IC50,nM,,340.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,340.0
3333,,,685331,[],CHEMBL840553,Compound was evaluated for inhibition of ex vivo ADP mediated platelet aggregation of human gel filtered platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCS(=O)(=O)N[C@@H](CNC(=O)c1cc2c(s1)CCN(CCC1CCNCC1)C2=O)C(=O)O,,,CHEMBL1128934,Bioorg Med Chem Lett,1996,,CHEMBL420989,,CHEMBL420989,8.1,0,http://www.openphacts.org/units/Nanomolar,172930,=,1,1,=,,IC50,nM,,8.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,8.0
3334,,,685428,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1cc2c(cc1C(=O)OC)[C@@]1(C)CCC[C@](C)(C(=O)OC)C1CC2=O,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL343035,,CHEMBL343035,6.0,0,http://www.openphacts.org/units/Nanomolar,277834,=,1,1,=,,IC50,nM,,1000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1000.0
3335,,,685605,[],CHEMBL841413,Concentration required to inhibit collagen induced platelet aggregation by 50%,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1,,,CHEMBL1134419,Bioorg Med Chem Lett,2001,,CHEMBL12609,,CHEMBL12609,5.55,0,http://www.openphacts.org/units/Nanomolar,10324,=,1,1,=,,IC50,nM,,2840.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,2.84
3336,,,686209,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[N+]1(C)CC[C@@](O)(/C=C/c2ccc(Cl)c(Cl)c2)[C@H](C(=O)/C=C/c2ccc(Cl)c(Cl)c2)C1.[Br-],,,CHEMBL1131136,J Med Chem,1998,,CHEMBL423884,,CHEMBL1185629,5.66,0,http://www.openphacts.org/units/Nanomolar,248596,=,1,1,=,,IC50,nM,,2190.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,2.19
3337,,,686212,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN1CC[C@@](O)(c2ccc(Cl)cc2)[C@H](C(=O)c2ccc(Cl)cc2)C1.Cl,,,CHEMBL1131136,J Med Chem,1998,,CHEMBL542723,,CHEMBL1191604,4.08,0,http://www.openphacts.org/units/Nanomolar,248593,=,1,1,=,,IC50,nM,,83180.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,83.18
3338,,,686653,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc2c(c(C)c1O)C=C[C@H]1[C@@](C)(C(=O)O)CCC[C@]21C,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL142845,,CHEMBL142845,7.0,0,http://www.openphacts.org/units/Nanomolar,277860,=,1,1,=,,IC50,nM,,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,100.0
3339,,,686669,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1cc2c(c(C)c1C(=O)OC)C=CC1[C@@](C)(C(=O)OC)CCC[C@]21C,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL141765,,CHEMBL141765,6.85,0,http://www.openphacts.org/units/Nanomolar,277836,=,1,1,=,,IC50,nM,,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,140.0
3340,,,687472,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1ccc2c(c1)CCO2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7696,,CHEMBL7696,5.4,0,http://www.openphacts.org/units/Nanomolar,2356,=,1,1,=,,IC50,nM,,4000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,4000.0
3341,,,687474,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,C=CCc1cc2c(c(C)c1O)CCO2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7601,,CHEMBL7601,6.89,0,http://www.openphacts.org/units/Nanomolar,2375,=,1,1,=,,IC50,nM,,130.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,130.0
3342,,,687552,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,,,CHEMBL1131136,J Med Chem,1998,,CHEMBL852,MELPHALAN,CHEMBL852,4.58,0,http://www.openphacts.org/units/Nanomolar,248601,=,1,1,=,,IC50,nM,,26300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,26.3
3343,,,688028,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCc1c2c(cc(C(=O)OC)c1C(=O)OC)[C@@]1(C)CCC[C@](C)(C(=O)OC)C1CC2,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL143315,,CHEMBL143315,6.52,0,http://www.openphacts.org/units/Nanomolar,277865,=,1,1,=,,IC50,nM,,300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,300.0
3344,,,688786,[],CHEMBL696908,The myelotoxicity was tested in vitro on human granulocyte macrophage colony forming units (CFU-GM) cord blood derived hematopoietic cells (1 hr exposure),F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1c[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O,,,CHEMBL1148312,J Med Chem,2004,,CHEMBL35493,ADOZELESIN,CHEMBL35493,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,160448,=,1,1,=,,IC50,ug.mL-1,,0.00034,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,ng ml-1,UO_0000274,,0.34
3346,,,688853,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1ccc2c(c1CCCNc1ccccc1)CCO2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL267470,,CHEMBL267470,5.85,0,http://www.openphacts.org/units/Nanomolar,2338,=,1,1,=,,IC50,nM,,1400.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1400.0
3347,,,688879,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,CCCc1cc2c(cc1O)CCO2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7399,,CHEMBL7399,6.54,0,http://www.openphacts.org/units/Nanomolar,2358,=,1,1,=,,IC50,nM,,290.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,290.0
3349,,,688883,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1cc2c(cc1OCCCc1ccccc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL273767,,CHEMBL273767,7.29,0,http://www.openphacts.org/units/Nanomolar,2372,=,1,1,=,,IC50,nM,,51.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,51.0
3350,,,688885,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)Cc1ccc(OCCCOc2cc3c(cc2O)CCO3)cc1,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7145,,CHEMBL7145,6.92,0,http://www.openphacts.org/units/Nanomolar,2365,=,1,1,=,,IC50,nM,,120.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,120.0
3351,,,688887,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,CCCc1cc2c(c(C)c1O)CCO2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7745,,CHEMBL7745,6.8,0,http://www.openphacts.org/units/Nanomolar,2374,=,1,1,=,,IC50,nM,,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,160.0
3352,,,689047,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN1CC[C@@](O)(/C=C/c2ccccc2C)[C@H](C(=O)/C=C/c2ccccc2C)C1.Cl,,,CHEMBL1131136,J Med Chem,1998,,CHEMBL542226,,CHEMBL1191166,5.61,0,http://www.openphacts.org/units/Nanomolar,248603,=,1,1,=,,IC50,nM,,2460.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,2.46
3353,,,690201,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C1CCN(c2ccccc2)N1,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7660,PHENIDONE,CHEMBL7660,5.1,0,http://www.openphacts.org/units/Nanomolar,2351,=,1,1,=,,IC50,nM,,8000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,8000.0
3354,,,690261,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1cc2c(cc1CCCSCc1cccnc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7491,,CHEMBL7491,6.55,0,http://www.openphacts.org/units/Nanomolar,2361,=,1,1,=,,IC50,nM,,280.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,280.0
3355,,,690263,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,OCCCc1cc2c(cc1O)CCO2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7123,,CHEMBL7123,5.0,0,http://www.openphacts.org/units/Nanomolar,2359,=,1,1,=,,IC50,nM,,10000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,10000.0
3356,,,690653,[],CHEMBL698307,Compound was evaluated for in vitro inhibition of ADP-induced aggregation of human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,CC1(C)CC(NC(=O)CBr)CC(C)(C)N1[O],Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1151570,Bioorg Med Chem Lett,1993,,CHEMBL606966,,CHEMBL606966,,0,http://www.openphacts.org/units/Nanomolar,21061,>,1,1,>,,IC50,nM,,200000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,200.0
3357,,,690683,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)CCCNC(=O)[C@@]1(C)CCC[C@]2(C)c3cc(C(=O)OC)c(C(=O)OC)cc3C=CC12,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL141822,,CHEMBL141822,6.82,0,http://www.openphacts.org/units/Nanomolar,277832,=,1,1,=,,IC50,nM,,150.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,150.0
3358,,,690684,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)C[C@@]1(C)CCC[C@]2(C)c3cc(C(=O)OC)c(C(=O)OC)cc3C=CC12,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL142266,,CHEMBL142266,6.8,0,http://www.openphacts.org/units/Nanomolar,277866,=,1,1,=,,IC50,nM,,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,160.0
3359,,,690697,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)[C@@]1(C)CCC[C@]2(C)c3cc(O)c(O)cc3C=CC12,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL143595,,CHEMBL143595,7.0,0,http://www.openphacts.org/units/Nanomolar,277838,=,1,1,=,,IC50,nM,,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,100.0
3360,,,690698,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)[C@@]1(C)CCC[C@]2(C)c3cc(C(=O)OC(C)C)c(C(=O)OC(C)C)cc3C=CC12,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL141490,,CHEMBL141490,6.96,0,http://www.openphacts.org/units/Nanomolar,277854,=,1,1,=,,IC50,nM,,110.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,110.0
3361,,,690699,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1cc2c(c(C(C)=O)c1C(=O)OC)CCC1[C@@](C)(C(=O)OC)CCC[C@]21C,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL357473,,CHEMBL357473,6.96,0,http://www.openphacts.org/units/Nanomolar,277850,=,1,1,=,,IC50,nM,,110.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,110.0
3362,,,690879,[],CHEMBL702336,Ability to inhibit LPS-induced TNF-alpha formation in human whole blood (HWB),F,,,BAO_0000190,BAO_0000218,organism-based format,[O-][n+]1ccc(CC(c2ccc(C(O)c3ccccc3)nc2)c2ccc(OC(F)F)c(OC(F)F)c2)cc1,,,CHEMBL1136524,Bioorg Med Chem Lett,2003,,CHEMBL56330,,CHEMBL56330,6.44,0,http://www.openphacts.org/units/Nanomolar,98590,=,1,1,=,,IC50,nM,,360.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.36
3363,,,691496,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1cc2c(cc1SCCCc1ccccc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL266721,,CHEMBL266721,7.55,0,http://www.openphacts.org/units/Nanomolar,2350,=,1,1,=,,IC50,nM,,28.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,28.0
3364,,,691583,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[N+]1(C)CC[C@@](O)(c2ccc(Cl)cc2)[C@H](C(=O)c2ccc(Cl)cc2)C1.[Br-],,,CHEMBL1131136,J Med Chem,1998,,CHEMBL336322,,CHEMBL1184162,4.89,0,http://www.openphacts.org/units/Nanomolar,248607,=,1,1,=,,IC50,nM,,12880.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,12.88
3365,,,691948,[],CHEMBL698307,Compound was evaluated for in vitro inhibition of ADP-induced aggregation of human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C(=O)c1ccccc1SCC(=O)NC1CC(C)(C)N([O])C(C)(C)C1)[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](C(=O)O)C(=O)Nc1ccccc1SCC(=O)NC1CC(C)(C)N([O])C(C)(C)C1,,,CHEMBL1151570,Bioorg Med Chem Lett,1993,,CHEMBL606910,,CHEMBL606910,5.99,0,http://www.openphacts.org/units/Nanomolar,21060,=,1,1,=,,IC50,nM,,1020.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.02
3366,,,692026,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1cc2c(cc1C(=O)OC)[C@@]1(C)CCC[C@](C)(C(=O)O)C1C=C2,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL357472,,CHEMBL357472,6.96,0,http://www.openphacts.org/units/Nanomolar,277849,=,1,1,=,,IC50,nM,,110.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,110.0
3367,,,692037,[],CHEMBL702336,Ability to inhibit LPS-induced TNF-alpha formation in human whole blood (HWB),F,,,BAO_0000190,BAO_0000218,organism-based format,[O-][n+]1ccc(CC(c2ccc(Cc3ccccc3)nc2)c2ccc(OC(F)F)c(OC(F)F)c2)cc1,,,CHEMBL1136524,Bioorg Med Chem Lett,2003,,CHEMBL57757,,CHEMBL57757,6.11,0,http://www.openphacts.org/units/Nanomolar,98577,=,1,1,=,,IC50,nM,,770.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.77
3368,,,692620,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1cc2c(cc1Cc1ccccc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL412900,,CHEMBL412900,6.55,0,http://www.openphacts.org/units/Nanomolar,2353,=,1,1,=,,IC50,nM,,280.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,280.0
3369,,,692662,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1cc2c(cc1CCCSc1ccccc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7273,,CHEMBL7273,7.72,0,http://www.openphacts.org/units/Nanomolar,2362,=,1,1,=,,IC50,nM,,19.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,19.0
3370,,,692725,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCC(=O)/C=C/c1ccccc1.Cl,,,CHEMBL1131136,J Med Chem,1998,,CHEMBL544834,,CHEMBL1193429,5.01,0,http://www.openphacts.org/units/Nanomolar,248585,=,1,1,=,,IC50,nM,,9770.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,9.77
3371,,,692728,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCC(=O)c1ccc(C)cc1.Cl,,,CHEMBL1131136,J Med Chem,1998,,CHEMBL542227,,CHEMBL1191167,4.58,0,http://www.openphacts.org/units/Nanomolar,248618,=,1,1,=,,IC50,nM,,26300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,26.3
3372,,,693172,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)Cc1cc2c(cc1C(=O)OC)[C@@]1(C)CCC[C@](C)(C(=O)OC)[C@@H]1C=C2,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL141325,,CHEMBL141325,6.4,0,http://www.openphacts.org/units/Nanomolar,277845,=,1,1,=,,IC50,nM,,400.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,400.0
3373,,,693262,[],CHEMBL702336,Ability to inhibit LPS-induced TNF-alpha formation in human whole blood (HWB),F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1ccccc1)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1,,,CHEMBL1136524,Bioorg Med Chem Lett,2003,,CHEMBL57095,,CHEMBL57095,6.22,0,http://www.openphacts.org/units/Nanomolar,98589,=,1,1,=,,IC50,nM,,600.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.6
3374,,,693740,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCOc1cc2c(cc1O)CCO2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL269760,,CHEMBL269760,6.75,0,http://www.openphacts.org/units/Nanomolar,2342,=,1,1,=,,IC50,nM,,180.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,180.0
3375,,,693956,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCC(=O)c1ccccc1.Cl,,,CHEMBL1131136,J Med Chem,1998,,CHEMBL554577,,CHEMBL130526,4.6,0,http://www.openphacts.org/units/Nanomolar,248587,=,1,1,=,,IC50,nM,,25120.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,25.12
3376,,,693959,[],CHEMBL821906,Cytotoxicity evaluated against human tumor,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN1CC[C@@](O)(/C=C/c2ccc(OC)cc2)[C@H](C(=O)/C=C/c2ccc(OC)cc2)C1.Cl,,,CHEMBL1131136,J Med Chem,1998,,CHEMBL542953,,CHEMBL1191804,5.08,0,http://www.openphacts.org/units/Nanomolar,248598,=,1,1,=,,IC50,nM,,8310.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,8.31
3377,,,693961,[],CHEMBL697875,Cytotoxicity evaluated against human tumor.,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[N+]1(C)CC[C@@](O)(c2ccc(OC)cc2)[C@H](C(=O)c2ccc(OC)cc2)C1.[Br-],,,CHEMBL1131136,J Med Chem,1998,,CHEMBL128367,,CHEMBL1180507,4.99,0,http://www.openphacts.org/units/Nanomolar,248604,=,1,1,=,,IC50,nM,,10230.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,10.23
3378,,,694327,[],CHEMBL841660,Inhibition of IL1-beta release stimulated with LPS in human monocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1cc2c(c(C)c1C(=O)OC)C(C)=CC1[C@@](C)(C(=O)OC)CCC[C@]21C,,,CHEMBL1131935,Bioorg Med Chem Lett,1999,,CHEMBL414441,,CHEMBL414441,6.7,0,http://www.openphacts.org/units/Nanomolar,277852,=,1,1,=,,IC50,nM,,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,200.0
3379,,,694510,[],CHEMBL684299,Tested for in vitro cell growth inhibition of H.Ep. 2 cells,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1n[nH]c(=O)c2c1c(Br)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,,CHEMBL1127034,J Med Chem,1993,,CHEMBL2093055,,CHEMBL2093055,6.7,0,http://www.openphacts.org/units/Nanomolar,239802,=,1,1,=,,IC50,nM,,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.2
3380,,,695169,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1cc2c(cc1Sc1cccnc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL267867,,CHEMBL267867,5.92,0,http://www.openphacts.org/units/Nanomolar,2348,=,1,1,=,,IC50,nM,,1200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1200.0
3381,,,695949,[],CHEMBL702336,Ability to inhibit LPS-induced TNF-alpha formation in human whole blood (HWB),F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C(O)(c1ccccc1)c1ccc(C(Cc2cc[n+]([O-])cc2)c2ccc(OC(F)F)c(OC(F)F)c2)cn1,,,CHEMBL1136524,Bioorg Med Chem Lett,2003,,CHEMBL294717,,CHEMBL294717,6.43,0,http://www.openphacts.org/units/Nanomolar,98586,=,1,1,=,,IC50,nM,,370.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.37
3382,,,696685,[],CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),F,,,BAO_0000190,BAO_0000218,organism-based format,CCCc1ccc(OCCCc2cc3c(cc2O)CCO3)cc1,,,CHEMBL1124454,J Med Chem,1989,,CHEMBL7267,,CHEMBL7267,8.05,0,http://www.openphacts.org/units/Nanomolar,2354,=,1,1,=,,IC50,nM,,9.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,9.0
