index,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
2536,,,570611,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)CCCCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL31146,,CHEMBL31146,8.4,0,http://www.openphacts.org/units/Nanomolar,47537,=,1,1,=,,IC50,nM,,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,4.0
2541,,,571319,[],CHEMBL697935,In vitro inhibitory activity was evaluated against human squalence epoxidase,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OCC(C)(C)OC(=O)c2ccsc2)c1,,,CHEMBL1148267,Bioorg Med Chem Lett,2004,,CHEMBL159182,,CHEMBL159182,7.64,0,http://www.openphacts.org/units/Nanomolar,309141,=,1,1,=,,IC50,nM,,23.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,23.0
2544,,,571854,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCCO)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL30727,,CHEMBL30727,7.82,0,http://www.openphacts.org/units/Nanomolar,47563,=,1,1,=,,IC50,nM,,15.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,15.0
2546,,,571858,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)CCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL30972,,CHEMBL30972,8.1,0,http://www.openphacts.org/units/Nanomolar,47522,=,1,1,=,,IC50,nM,,8.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,8.0
2548,,,572087,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3ccc(Br)cc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL18391,,CHEMBL1178273,7.29,0,http://www.openphacts.org/units/Nanomolar,21805,=,1,1,=,,IC50,nM,,51.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.051
2549,,,572088,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(S(=O)(=O)N(C)[C@@H](CNC(=O)C[C@H]2CC(c3ccc(C(=N)N)cc3)=NO2)C(=O)O)c1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL279380,,CHEMBL1183094,7.02,0,http://www.openphacts.org/units/Nanomolar,21802,=,1,1,=,,IC50,nM,,95.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.095
2550,,,572515,[],CHEMBL697935,In vitro inhibitory activity was evaluated against human squalence epoxidase,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OCC(CC)(CC)OCc2ccsc2)c1,,,CHEMBL1148267,Bioorg Med Chem Lett,2004,,CHEMBL160746,,CHEMBL160746,6.92,0,http://www.openphacts.org/units/Nanomolar,309150,=,1,1,=,,IC50,nM,,120.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,120.0
2552,,,573134,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL283100,BMS-180291,CHEMBL283100,8.15,0,http://www.openphacts.org/units/Nanomolar,47559,=,1,1,=,,IC50,nM,,7.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,7.0
2554,,,573328,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(S(=O)(=O)N[C@@H](CNC(=O)C[C@H]2CC(c3ccc(C(=N)N)cc3)=NO2)C(=O)O)c1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL276555,,CHEMBL71624,7.6,0,http://www.openphacts.org/units/Nanomolar,21831,=,1,1,=,,IC50,nM,,25.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.025
2555,,,573335,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cccc4cccnc34)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL18533,,CHEMBL1178277,7.09,0,http://www.openphacts.org/units/Nanomolar,21814,=,1,1,=,,IC50,nM,,81.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.081
2556,,,573773,[],CHEMBL697935,In vitro inhibitory activity was evaluated against human squalence epoxidase,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OCC(C)(C)OCc2ccsc2)c1,,,CHEMBL1148267,Bioorg Med Chem Lett,2004,,CHEMBL348382,,CHEMBL348382,7.51,0,http://www.openphacts.org/units/Nanomolar,309151,=,1,1,=,,IC50,nM,,31.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,31.0
2557,,,574253,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)Cc1cccc(CC2C3CCC(O3)C2c2nc(C(=O)NCCCCC3CCCCC3)co2)c1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL285596,,CHEMBL285596,7.92,0,http://www.openphacts.org/units/Nanomolar,47551,=,1,1,=,,IC50,nM,,12.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,12.0
2560,,,574492,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cccc(Br)c3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL18229,,CHEMBL1178269,7.22,0,http://www.openphacts.org/units/Nanomolar,21828,=,1,1,=,,IC50,nM,,60.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.06
2561,,,574493,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1nc(C)c(S(=O)(=O)N[C@@H](CNC(=O)CC2CC(c3ccc(C(=N)N)cc3)=NO2)C(=O)O)s1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL17801,,CHEMBL1178252,7.44,0,http://www.openphacts.org/units/Nanomolar,21817,=,1,1,=,,IC50,nM,,36.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.036
2562,,,574897,[],CHEMBL697935,In vitro inhibitory activity was evaluated against human squalence epoxidase,F,,,BAO_0000190,BAO_0000218,organism-based format,C=CCC(CC=C)(COc1cccc(CN(CC)C/C=C/C#CC(C)(C)C)c1)OCc1ccsc1,,,CHEMBL1148267,Bioorg Med Chem Lett,2004,,CHEMBL155969,,CHEMBL155969,6.8,0,http://www.openphacts.org/units/Nanomolar,309144,=,1,1,=,,IC50,nM,,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,160.0
2563,,,575462,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CCC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL287525,,CHEMBL287525,7.2,0,http://www.openphacts.org/units/Nanomolar,47549,=,1,1,=,,IC50,nM,,63.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,63.0
2566,,,576979,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(S(=O)(=O)N[C@@H](CNC(=O)C[C@@H]2CC(c3ccc(C(=N)N)cc3)=NO2)C(=O)O)c1.Cl,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL545145,,CHEMBL1178253,7.46,0,http://www.openphacts.org/units/Nanomolar,21830,=,1,1,=,,IC50,nM,,35.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.035
2567,,,576980,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)CNS(=O)(=O)N[C@@H](CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL18322,,CHEMBL1178270,7.28,0,http://www.openphacts.org/units/Nanomolar,21812,=,1,1,=,,IC50,nM,,52.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.052
2570,,,577990,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccc(F)cc2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL30537,,CHEMBL30537,8.4,0,http://www.openphacts.org/units/Nanomolar,47529,=,1,1,=,,IC50,nM,,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,4.0
2573,,,577996,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(Cc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1)C(=O)O,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL282186,,CHEMBL282186,8.4,0,http://www.openphacts.org/units/Nanomolar,47540,=,1,1,=,,IC50,nM,,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,4.0
2576,,,579120,[],CHEMBL759883,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL30743,,CHEMBL30743,8.7,0,http://www.openphacts.org/units/Nanomolar,47513,=,1,1,=,,IC50,nM,,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I 50,nM,UO_0000065,,2.0
2578,,,579158,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccc(O)cc2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL29429,,CHEMBL29429,7.92,0,http://www.openphacts.org/units/Nanomolar,47527,=,1,1,=,,IC50,nM,,12.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,12.0
2579,,,579160,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)Cc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL31043,,CHEMBL31043,7.85,0,http://www.openphacts.org/units/Nanomolar,47547,=,1,1,=,,IC50,nM,,14.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,14.0
2584,,,579406,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3ccccc3Br)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL278178,,CHEMBL1183066,7.44,0,http://www.openphacts.org/units/Nanomolar,21834,=,1,1,=,,IC50,nM,,36.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.036
2585,,,579410,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3ccc(C(F)(F)F)cc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL267579,,CHEMBL1182806,6.77,0,http://www.openphacts.org/units/Nanomolar,21807,=,1,1,=,,IC50,nM,,170.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.17
2586,,,579411,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cccc(S(=O)(=O)N[C@@H](CNC(=O)Cc2cc(-c3ccc(C(=N)N)cc3)no2)C(=O)O)c1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL428535,,CHEMBL1185697,7.16,0,http://www.openphacts.org/units/Nanomolar,21801,=,1,1,=,,IC50,nM,,69.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.069
2589,,,579932,[],CHEMBL697935,In vitro inhibitory activity was evaluated against human squalence epoxidase,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OCC(C)(C)OCc2ccsc2)c1.Cl,,,CHEMBL1148267,Bioorg Med Chem Lett,2004,,CHEMBL537176,,CHEMBL347699,8.01,0,http://www.openphacts.org/units/Nanomolar,309145,=,1,1,=,,IC50,nM,,9.8,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,9.8
2592,,,580379,[],CHEMBL759883,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL418585,,CHEMBL418585,9.0,0,http://www.openphacts.org/units/Nanomolar,47515,=,1,1,=,,IC50,nM,,1.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I 50,nM,UO_0000065,,1.0
2594,,,580384,[],CHEMBL759883,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,C#CCCCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL416943,,CHEMBL416943,7.85,0,http://www.openphacts.org/units/Nanomolar,47514,=,1,1,=,,IC50,nM,,14.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I 50,nM,UO_0000065,,14.0
2596,,,580638,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cccs3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL17977,,CHEMBL1178260,7.62,0,http://www.openphacts.org/units/Nanomolar,21820,=,1,1,=,,IC50,nM,,24.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.024
2597,,,581016,[],CHEMBL697935,In vitro inhibitory activity was evaluated against human squalence epoxidase,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(C/C=C/C#CC(C)(C)C)Cc1cccc(OCCOCc2ccsc2)c1,,,CHEMBL1148267,Bioorg Med Chem Lett,2004,,CHEMBL157340,,CHEMBL157340,7.6,0,http://www.openphacts.org/units/Nanomolar,309149,=,1,1,=,,IC50,nM,,25.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,25.0
2598,,,581503,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCCN(C)C(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL418583,,CHEMBL418583,8.05,0,http://www.openphacts.org/units/Nanomolar,47560,=,1,1,=,,IC50,nM,,9.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,9.0
2603,,,582952,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C2=NOC(CC(=O)NC[C@H](NS(=O)(=O)c3cnn(-c4ccccc4)c3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL278056,,CHEMBL1183062,7.14,0,http://www.openphacts.org/units/Nanomolar,21827,=,1,1,=,,IC50,nM,,72.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.072
2604,,,583788,[],CHEMBL698304,Tested for inhibition of platelet aggregation induced by arachidonic acid (AAIPA) in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1Cc1ccccc1-c1nc(C(=O)NCCCCC2CCCCC2)co1,,,CHEMBL1152043,Bioorg Med Chem Lett,1992,,CHEMBL170747,,CHEMBL170747,7.51,0,http://www.openphacts.org/units/Nanomolar,343138,=,1,1,=,,IC50,nM,,31.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,0.031
2606,,,583920,[],CHEMBL878710,Tested for Concentration required for the inhibition of ADP-induced aggregation of human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CC#CCC(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC2Oc3c(CCCC(=O)[O-])cccc3[C@@H]21.[Na+],,,CHEMBL1132727,Bioorg Med Chem Lett,2000,,CHEMBL94694,,CHEMBL1205415,8.37,0,http://www.openphacts.org/units/Nanomolar,174246,=,1,1,=,,IC50,nM,,4.3,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,4.3
2607,,,583924,[],CHEMBL878710,Tested for Concentration required for the inhibition of ADP-induced aggregation of human platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1cccc2c1CC[C@H](Cn1nc(C(c3ccccc3)c3ccccc3)ccc1=O)C2,,,CHEMBL1132727,Bioorg Med Chem Lett,2000,,CHEMBL94751,,CHEMBL94751,7.09,0,http://www.openphacts.org/units/Nanomolar,174247,=,1,1,=,,IC50,nM,,81.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.081
2608,,,583971,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(CCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1)C(=O)O,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL282124,,CHEMBL282124,7.19,0,http://www.openphacts.org/units/Nanomolar,47555,=,1,1,=,,IC50,nM,,64.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,64.0
2611,,,584265,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C2=NO[C@@H](CC(=O)NC[C@H](NS(=O)(=O)c3ccccc3)C(=O)O)C2)cc1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL277604,,CHEMBL1183055,6.72,0,http://www.openphacts.org/units/Nanomolar,21795,=,1,1,=,,IC50,nM,,190.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.19
2612,,,584266,[],CHEMBL763989,The compound was tested for their ability to inhibit ADP-stimulated platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1cnc(S(=O)(=O)N[C@@H](CNC(=O)CC2CC(c3ccc(C(=N)N)cc3)=NO2)C(=O)O)c1.O=C(O)C(F)(F)F,,,CHEMBL1132701,J Med Chem,1999,,CHEMBL17985,,CHEMBL1178261,6.96,0,http://www.openphacts.org/units/Nanomolar,21800,=,1,1,=,,IC50,nM,,110.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.11
2613,,,585332,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL31087,,CHEMBL31087,7.36,0,http://www.openphacts.org/units/Nanomolar,47516,=,1,1,=,,IC50,nM,,44.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,44.0
2615,,,585335,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL31922,,CHEMBL31922,8.7,0,http://www.openphacts.org/units/Nanomolar,47520,=,1,1,=,,IC50,nM,,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,2.0
2616,,,585339,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)Nc2ccccc2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL280605,,CHEMBL280605,7.92,0,http://www.openphacts.org/units/Nanomolar,47517,=,1,1,=,,IC50,nM,,12.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,12.0
2617,,,586270,[],CHEMBL698309,Inhibitory activity against ADP-mediated human platelet aggregation in human platelet rich plasma,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1ccc(C(=O)CNC(=O)c2cc3c(s2)CCNC3)cc1OCC(=O)O,,,CHEMBL1128920,Bioorg Med Chem Lett,1996,,CHEMBL315036,,CHEMBL315036,6.8,0,http://www.openphacts.org/units/Nanomolar,159247,=,1,1,=,,IC50,nM,,160.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.16
2620,,,586522,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCc2ccc(Cl)cc2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL30615,,CHEMBL30615,8.4,0,http://www.openphacts.org/units/Nanomolar,47528,=,1,1,=,,IC50,nM,,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,4.0
2622,,,586526,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)OCCCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL286978,,CHEMBL286978,8.7,0,http://www.openphacts.org/units/Nanomolar,47538,=,1,1,=,,IC50,nM,,2.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,2.0
2626,,,587763,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)NC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL287421,,CHEMBL287421,7.92,0,http://www.openphacts.org/units/Nanomolar,47524,=,1,1,=,,IC50,nM,,12.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,12.0
2630,,,587773,[],CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)COc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCCC2CCCCC2)co1,,,CHEMBL1126688,J Med Chem,1993,,CHEMBL30832,,CHEMBL30832,8.15,0,http://www.openphacts.org/units/Nanomolar,47546,=,1,1,=,,IC50,nM,,7.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,nM,UO_0000065,,7.0
